# Pathway	Apr2015_GCSS01-A_03222016_S29_L004	Apr2015_GCSS01-B_03222016_S30_L004	Apr2015_GCSS01_03222016_S15_L003	Apr2015_GCSS02_03222016_S16_L003	Apr2015_GCSS03_03222016_S17_L003	Apr2015_GCSS04_03222016_S18_L003	Apr2015_GCSS05-A_03222016_S31_L004	Apr2015_GCSS05-B_03222016_S32	Apr2015_GCSS05_03222016_S19	Apr2015_GCSS06_03222016_S20	Apr2015_GCSS07_03222016_S21	Apr2015_GCSS08_03222016_S22	Apr2015_GCSS09_03222016_S23	Apr2015_GCSS10_03222016_S24	Apr2015_GCSS11_03222016_S25	Apr2015_GCSS12_03222016_S26	Apr2015_GCSS13_03222016_S27	Apr2015_GCSS14_03222016_S28	Dec2014_GCSS01_03222016_S1	Dec2014_GCSS02_03222016_S2	Dec2014_GCSS03_03222016_S3	Dec2014_GCSS04_03222016_S4	Dec2014_GCSS05_03222016_S5	Dec2014_GCSS06_03222016_S6	Dec2014_GCSS07_03222016_S7	Dec2014_GCSS08_03222016_S8	Dec2014_GCSS09_03222016_S9	Dec2014_GCSS10_03222016_S10	Dec2014_GCSS11_03222016_S11	Dec2014_GCSS12_03222016_S12	Dec2014_GCSS13_03222016_S13	Dec2014_GCSS14_03222016_S14	merged-0_Abundance	merged-9_Abundance	merged-15_Abundance	merged-16_Abundance	merged-17_Abundance
PWY-6174: mevalonate pathway II (archaea)	0	1.55226	0	0	0	0	6.34769	5.32898	4.98093	3.91444	0	5.69586	3.97683	4.2984	0	8.15724	0	2.12381	3.27155	2.13222	0	4.809	3.65425	6.02905	6.10646	8.71485	8.4281	6.20805	3.94321	6.70202	3.43555	3.60866	2.85797	3.83255	3.95059	3.55195	3.24583
PWY-6174: mevalonate pathway II (archaea)|unclassified	0	1.55226	0	0	0	0	6.34769	5.32898	4.98093	3.91444	0	5.69586	3.97683	4.2984	0	8.15724	0	2.12381	3.27155	2.13222	0	4.809	3.65425	6.02905	6.10646	8.71485	8.4281	6.20805	3.94321	6.70202	3.43555	3.60866	2.85797	3.83255	3.95059	3.55195	3.24583
PWY-6182: superpathway of salicylate degradation	2.2948	5.01717	3.90813	1.93483	2.77488	4.19166	1.37837	2.25185	3.22254	3.29907	4.46663	3.02822	2.87496	4.16725	2.26369	2.85057	2.10801	2.36552	2.31354	2.45	2.59809	2.44982	2.60655	2.20985	4.14496	4.12221	2.71898	2.96134	4.1639	3.08078	3.21825	4.39794	2.00251	2.0381	2.1628	1.91412	1.01367
PWY-6182: superpathway of salicylate degradation|unclassified	2.2948	5.01717	3.90813	1.93483	2.77488	4.19166	1.37837	2.25185	3.22254	3.29907	4.46663	3.02822	2.87496	4.16725	2.26369	2.85057	2.10801	2.36552	2.31354	2.45	2.59809	2.44982	2.60655	2.20985	4.14496	4.12221	2.71898	2.96134	4.1639	3.08078	3.21825	4.39794	2.00251	2.0381	2.1628	1.91412	1.01367
PWY-6185: 4-methylcatechol degradation (ortho cleavage)	5.31999	7.70746	7.94464	4.61393	9.33765	12.0596	2.79133	2.89008	3.74658	4.33669	7.53047	3.13838	4.58334	8.3851	2.63091	4.23773	2.79555	4.71706	2.93558	8.36598	8.65215	4.47236	5.677	3.24801	7.16925	5.69845	4.11821	3.11561	5.51052	4.80684	3.53125	7.93695	3.81763	3.8903	3.6723	4.18595	2.51766
PWY-6185: 4-methylcatechol degradation (ortho cleavage)|unclassified	5.31999	7.70746	7.94464	4.61393	9.33765	12.0596	2.79133	2.89008	3.74658	4.33669	7.53047	3.13838	4.58334	8.3851	2.63091	4.23773	2.79555	4.71706	2.93558	8.36598	8.65215	4.47236	5.677	3.24801	7.16925	5.69845	4.11821	3.11561	5.51052	4.80684	3.53125	7.93695	3.81763	3.8903	3.6723	4.18595	2.51766
PWY-6210: 2-aminophenol degradation	3.60006	2.75144	4.05961	0	1.58024	4.78763	0.685893	0.410861	0.837812	0.501175	5.34738	0	0.481248	1.41469	0	0	0.984669	1.75938	0.517887	1.10261	1.09995	1.15116	0	1.44949	0.581257	0.529026	0.770443	0	0.678034	0	0	0.786946	1.03871	0	0.78823	1.02931	0
PWY-6210: 2-aminophenol degradation|unclassified	3.60006	2.75144	4.05961	0	1.58024	4.78763	0.685893	0.410861	0.837812	0.501175	5.34738	0	0.481248	1.41469	0	0	0.984669	1.75938	0.517887	1.10261	1.09995	1.15116	0	1.44949	0.581257	0.529026	0.770443	0	0.678034	0	0	0.786946	1.03871	0	0.78823	1.02931	0
PWY-6215: 4-chlorobenzoate degradation	1.68872	3.02499	2.73472	3.10427	3.26463	4.06264	1.73223	3.30365	4.0638	1.8422	1.74968	2.63936	2.10297	2.98599	4.14777	1.58621	2.67071	4.85737	1.86638	1.63834	1.54938	2.97433	3.00334	4.00314	3.20093	2.1465	2.7611	2.54245	2.38184	1.57888	2.61575	3.03933	3.3246	4.36578	3.03494	2.89724	2.73453
PWY-6215: 4-chlorobenzoate degradation|unclassified	1.68872	3.02499	2.73472	3.10427	3.26463	4.06264	1.73223	3.30365	4.0638	1.8422	1.74968	2.63936	2.10297	2.98599	4.14777	1.58621	2.67071	4.85737	1.86638	1.63834	1.54938	2.97433	3.00334	4.00314	3.20093	2.1465	2.7611	2.54245	2.38184	1.57888	2.61575	3.03933	3.3246	4.36578	3.03494	2.89724	2.73453
PWY-621: sucrose degradation III (sucrose invertase)	0.956591	0.875901	0.888762	4.06251	3.45835	2.12263	3.10457	3.83846	4.15313	5.64897	2.22322	3.5703	4.88037	3.00221	5.11588	4.20493	3.50112	3.29361	4.66814	2.58347	1.47358	4.63843	3.99882	4.62662	4.12504	4.14995	3.3714	5.69656	7.30329	5.52192	6.66668	8.66625	14.0907	14.6431	18.6115	19.5164	23.4121
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	0.956591	0.875901	0.888762	4.06251	3.45835	2.12263	3.10457	3.83846	4.15313	5.64897	2.22322	3.5703	4.88037	3.00221	5.11588	4.20493	3.50112	3.29361	4.66814	2.58347	1.47358	4.63843	3.99882	4.62662	4.12504	4.14995	3.3714	5.69656	7.30329	5.52192	6.66668	8.66625	14.0907	14.6431	18.6115	19.5164	23.4121
PWY-622: starch biosynthesis	6.75326	0	6.96217	4.55506	25.2011	9.76786	0	7.38796	7.4823	13.4024	22.2419	14.0793	19.6952	18.2976	9.6193	10.6716	0	0	0	10.3109	8.29081	10.4153	12.3047	11.2696	6.96653	4.58707	4.92976	2.38437	11.9358	10.059	5.37433	15.5578	24.5989	22.3166	23.1738	24.3653	24.1144
PWY-622: starch biosynthesis|unclassified	6.75326	0	6.96217	4.55506	25.2011	9.76786	0	7.38796	7.4823	13.4024	22.2419	14.0793	19.6952	18.2976	9.6193	10.6716	0	0	0	10.3109	8.29081	10.4153	12.3047	11.2696	6.96653	4.58707	4.92976	2.38437	11.9358	10.059	5.37433	15.5578	24.5989	22.3166	23.1738	24.3653	24.1144
PWY-6263: superpathway of menaquinol-8 biosynthesis II	29.8886	32.8824	32.1582	29.9954	37.1069	11.3307	17.5656	19.5316	21.2211	27.8453	41.6724	28.0856	28.3056	27.7065	18.2074	21.0196	27.734	26.4658	20.619	27.7043	26.9647	22.4944	21.0026	21.0537	23.1888	13.9347	13.9816	14.0583	21.0002	17.9463	18.804	22.6363	23.1512	21.2374	20.102	22.284	16.4955
PWY-6263: superpathway of menaquinol-8 biosynthesis II|unclassified	29.8886	32.8824	32.1582	29.9954	37.1069	11.3307	17.5656	19.5316	21.2211	27.8453	41.6724	28.0856	28.3056	27.7065	18.2074	21.0196	27.734	26.4658	20.619	27.7043	26.9647	22.4944	21.0026	21.0537	23.1888	13.9347	13.9816	14.0583	21.0002	17.9463	18.804	22.6363	23.1512	21.2374	20.102	22.284	16.4955
PWY-6269: adenosylcobalamin salvage from cobinamide II	7.01981	7.40433	7.10575	5.36875	0	8.43327	0	3.12672	0	4.48022	4.2458	0	6.53486	7.27454	0	0	0	10.7113	9.14184	0	0	3.3092	4.11804	3.89473	2.3236	8.69625	4.35847	0	4.79269	3.59702	3.1029	9.69698	5.12739	4.37462	6.09572	5.05601	2.43789
PWY-6269: adenosylcobalamin salvage from cobinamide II|unclassified	7.01981	7.40433	7.10575	5.36875	0	8.43327	0	3.12672	0	4.48022	4.2458	0	6.53486	7.27454	0	0	0	10.7113	9.14184	0	0	3.3092	4.11804	3.89473	2.3236	8.69625	4.35847	0	4.79269	3.59702	3.1029	9.69698	5.12739	4.37462	6.09572	5.05601	2.43789
PWY-6270: isoprene biosynthesis I	42.4449	41.3759	35.6458	34.6524	40.3603	32.0378	21.3804	26.0802	27.8416	8.37842	42.4116	35.1381	13.3047	14.1353	6.20884	15.1115	26.01	26.3875	10.3987	27.4101	26.3767	24.1477	21.8251	18.9895	2.80262	15.482	6.01076	3.52861	18.3759	12.4194	13.8425	35.2459	13.9312	8.26731	4.81914	4.45225	11.3658
PWY-6270: isoprene biosynthesis I|unclassified	42.4449	41.3759	35.6458	34.6524	40.3603	32.0378	21.3804	26.0802	27.8416	8.37842	42.4116	35.1381	13.3047	14.1353	6.20884	15.1115	26.01	26.3875	10.3987	27.4101	26.3767	24.1477	21.8251	18.9895	2.80262	15.482	6.01076	3.52861	18.3759	12.4194	13.8425	35.2459	13.9312	8.26731	4.81914	4.45225	11.3658
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	265.5	255.925	268.22	230.743	230.975	254.262	192.693	206.518	216.355	222.489	279.977	267.722	251.378	250.861	201.236	210.56	235.964	245.366	215.064	235.076	221.466	239.391	220.618	230.048	242.805	209.426	222.436	202.574	220.521	204.759	231.705	228.119	228.996	243.806	238.023	266.155	263.358
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|unclassified	265.5	255.925	268.22	230.743	230.975	254.262	192.693	206.518	216.355	222.489	279.977	267.722	251.378	250.861	201.236	210.56	235.964	245.366	215.064	235.076	221.466	239.391	220.618	230.048	242.805	209.426	222.436	202.574	220.521	204.759	231.705	228.119	228.996	243.806	238.023	266.155	263.358
PWY-6281: L-selenocysteine biosynthesis II (archaea and eukaryotes)	0	0	0	0	0	0	6.23717	5.5015	5.65715	1.60182	0	1.84895	1.814	0	1.24516	1.60324	0.976209	0	0.835945	0	0	3.51898	1.2806	1.19461	0	7.47393	2.04246	5.508	2.19743	3.4793	5.76481	2.0535	1.36374	0.614742	0.84344	0.990897	0.20904
PWY-6281: L-selenocysteine biosynthesis II (archaea and eukaryotes)|unclassified	0	0	0	0	0	0	6.23717	5.5015	5.65715	1.60182	0	1.84895	1.814	0	1.24516	1.60324	0.976209	0	0.835945	0	0	3.51898	1.2806	1.19461	0	7.47393	2.04246	5.508	2.19743	3.4793	5.76481	2.0535	1.36374	0.614742	0.84344	0.990897	0.20904
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	236.138	226.812	231.861	176.557	192.033	246.592	118.69	125.455	134.249	129.479	264.152	144.971	129.721	131.861	99.5737	118.732	185.965	188.548	144.742	159.321	163.925	162.705	157.413	140.916	99.5242	96.6592	116.894	74.7999	119.491	104.738	100.447	174.327	98.2824	95.9838	93.4209	98.2918	80.0442
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|unclassified	236.138	226.812	231.861	176.557	192.033	246.592	118.69	125.455	134.249	129.479	264.152	144.971	129.721	131.861	99.5737	118.732	185.965	188.548	144.742	159.321	163.925	162.705	157.413	140.916	99.5242	96.6592	116.894	74.7999	119.491	104.738	100.447	174.327	98.2824	95.9838	93.4209	98.2918	80.0442
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0	0	4.78135	0	0	0	0	0	0	0	0	0	0	0	4.88557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	4.11391	0.976208	4.54345	5.32712
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|unclassified	0	0	4.78135	0	0	0	0	0	0	0	0	0	0	0	4.88557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	4.11391	0.976208	4.54345	5.32712
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	0	0	9.3758	0	0	0	0	0	0	0	0	0	0	0	9.35547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03102	7.92746	1.93439	8.72934	10.0656
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)|unclassified	0	0	9.3758	0	0	0	0	0	0	0	0	0	0	0	9.35547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03102	7.92746	1.93439	8.72934	10.0656
PWY-6305: putrescine biosynthesis IV	85.0797	81.2991	81.9637	62.7462	62.3818	81.7558	43.1988	38.9159	42.7498	34.7207	93.0448	29.6995	48.0988	50.2667	36.9431	40.3875	55.3657	62.5646	50.8415	55.3566	54.2351	42.9149	44.8391	40.9191	25.9696	36.3744	33.2362	28.5055	42.1891	30.7708	37.4477	49.7614	36.5842	35.2463	32.415	35.7804	31.5026
PWY-6305: putrescine biosynthesis IV|unclassified	85.0797	81.2991	81.9637	62.7462	62.3818	81.7558	43.1988	38.9159	42.7498	34.7207	93.0448	29.6995	48.0988	50.2667	36.9431	40.3875	55.3657	62.5646	50.8415	55.3566	54.2351	42.9149	44.8391	40.9191	25.9696	36.3744	33.2362	28.5055	42.1891	30.7708	37.4477	49.7614	36.5842	35.2463	32.415	35.7804	31.5026
PWY-6307: L-tryptophan degradation X (mammalian, via tryptamine)	14.4333	11.7509	7.94578	6.10995	12.2919	14.3146	7.97672	8.90839	5.06578	5.65342	15.554	3.67899	10.3689	9.18453	6.60017	6.22865	4.24537	7.05986	4.29687	5.10131	7.39661	6.56605	6.75759	4.72444	5.04922	5.50048	6.84032	5.07924	7.25516	7.0289	7.14686	7.57082	5.91448	3.40046	4.93069	3.98832	1.66716
PWY-6307: L-tryptophan degradation X (mammalian, via tryptamine)|unclassified	14.4333	11.7509	7.94578	6.10995	12.2919	14.3146	7.97672	8.90839	5.06578	5.65342	15.554	3.67899	10.3689	9.18453	6.60017	6.22865	4.24537	7.05986	4.29687	5.10131	7.39661	6.56605	6.75759	4.72444	5.04922	5.50048	6.84032	5.07924	7.25516	7.0289	7.14686	7.57082	5.91448	3.40046	4.93069	3.98832	1.66716
PWY-6309: L-tryptophan degradation XI (mammalian, via kynurenine)	0	0	0	0	0	0	0	0	0.521554	0	0	0.552335	0	0.638716	0	0	0	0.29422	0	0	0	0	0	0	0	0	0	0	0.905569	0	0	0	0	0	0.412689	0.170009	0.334274
PWY-6309: L-tryptophan degradation XI (mammalian, via kynurenine)|unclassified	0	0	0	0	0	0	0	0	0.521554	0	0	0.552335	0	0.638716	0	0	0	0.29422	0	0	0	0	0	0	0	0	0	0	0.905569	0	0	0	0	0	0.412689	0.170009	0.334274
PWY-6313: serotonin degradation	0	0	0	0	0	0.525401	0	0	0	0	0	0	0	1.29678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34189	0	0	0.298811	0.259147	0.246685	0	0
PWY-6313: serotonin degradation|unclassified	0	0	0	0	0	0.525401	0	0	0	0	0	0	0	1.29678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34189	0	0	0.298811	0.259147	0.246685	0	0
PWY-6317: galactose degradation I (Leloir pathway)	27.8414	23.8147	28.9546	24.4593	33.2543	27.1548	18.9669	21.3439	22.0484	20.153	29.8184	19.2956	29.8106	26.1139	18.8104	23.0181	23.6512	23.9058	23.4132	34.4358	30.7673	23.8667	28.8874	22.9821	22.0618	23.4948	22.2235	16.6119	29.9413	22.107	19.0652	21.7974	38.3202	40.0321	41.7266	49.5541	56.4918
PWY-6317: galactose degradation I (Leloir pathway)|unclassified	27.8414	23.8147	28.9546	24.4593	33.2543	27.1548	18.9669	21.3439	22.0484	20.153	29.8184	19.2956	29.8106	26.1139	18.8104	23.0181	23.6512	23.9058	23.4132	34.4358	30.7673	23.8667	28.8874	22.9821	22.0618	23.4948	22.2235	16.6119	29.9413	22.107	19.0652	21.7974	38.3202	40.0321	41.7266	49.5541	56.4918
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	98.6582	97.7145	94.1823	85.2342	65.7803	162.913	35.9032	44.0193	38.6727	20.1298	139.766	22.1041	32.1813	45.4992	31.9596	28.6443	57.8012	68.649	36.876	56.6187	73.7364	38.4551	39.6907	29.7695	11.1688	21.9981	25.0456	12.5978	35.9291	16.5444	23.2169	42.9782	21.4543	17.8279	16.6035	19.5001	14.6808
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)|unclassified	98.6582	97.7145	94.1823	85.2342	65.7803	162.913	35.9032	44.0193	38.6727	20.1298	139.766	22.1041	32.1813	45.4992	31.9596	28.6443	57.8012	68.649	36.876	56.6187	73.7364	38.4551	39.6907	29.7695	11.1688	21.9981	25.0456	12.5978	35.9291	16.5444	23.2169	42.9782	21.4543	17.8279	16.6035	19.5001	14.6808
PWY-6338: superpathway of vanillin and vanillate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46525	0	0.662831	1.18389	0.821526
PWY-6338: superpathway of vanillin and vanillate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46525	0	0.662831	1.18389	0.821526
PWY-6339: syringate degradation	11.163	8.34314	12.2342	0	9.34561	18.8798	0	5.54463	6.34287	3.58722	11.2953	8.66979	2.67397	7.60714	5.78764	3.20483	9.56634	10.0081	4.72583	0	9.73304	6.39485	0	0	3.98035	2.27135	0	3.01919	8.03069	5.42595	0	8.5927	7.79912	7.84368	4.29721	7.68415	5.34968
PWY-6339: syringate degradation|unclassified	11.163	8.34314	12.2342	0	9.34561	18.8798	0	5.54463	6.34287	3.58722	11.2953	8.66979	2.67397	7.60714	5.78764	3.20483	9.56634	10.0081	4.72583	0	9.73304	6.39485	0	0	3.98035	2.27135	0	3.01919	8.03069	5.42595	0	8.5927	7.79912	7.84368	4.29721	7.68415	5.34968
PWY-6342: noradrenaline and adrenaline degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311634	0	0	0.291818	0.256559	0.2423	0	0
PWY-6342: noradrenaline and adrenaline degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311634	0	0	0.291818	0.256559	0.2423	0	0
PWY-6344: L-ornithine degradation II (Stickland reaction)	20.0804	0	15.27	12.6193	18.0592	0	0	0	12.7205	0	0	0	22.607	21.4774	13.3161	0	19.2836	18.225	16.6006	15.4888	0	19.3029	16.1155	15.4221	13.8686	0	0	11.9899	16.5071	0	0	0	18.4784	19.2746	18.9745	20.279	20.8293
PWY-6344: L-ornithine degradation II (Stickland reaction)|unclassified	20.0804	0	15.27	12.6193	18.0592	0	0	0	12.7205	0	0	0	22.607	21.4774	13.3161	0	19.2836	18.225	16.6006	15.4888	0	19.3029	16.1155	15.4221	13.8686	0	0	11.9899	16.5071	0	0	0	18.4784	19.2746	18.9745	20.279	20.8293
PWY-6349: CDP-archaeol biosynthesis	0.918931	0	1.7605	0	0.757968	0	12.5245	12.2096	11.1495	9.11316	0	2.58928	23.2193	24.0541	24.9159	13.1128	2.26859	5.18542	7.96542	5.91006	0	6.55821	4.5986	7.57009	19.4637	26.5376	15.7238	38.5103	22.3396	16.1821	32.1405	6.33941	37.9163	40.693	37.721	38.2067	48.8988
PWY-6349: CDP-archaeol biosynthesis|unclassified	0.918931	0	1.7605	0	0.757968	0	12.5245	12.2096	11.1495	9.11316	0	2.58928	23.2193	24.0541	24.9159	13.1128	2.26859	5.18542	7.96542	5.91006	0	6.55821	4.5986	7.57009	19.4637	26.5376	15.7238	38.5103	22.3396	16.1821	32.1405	6.33941	37.9163	40.693	37.721	38.2067	48.8988
PWY-6350: archaetidylinositol biosynthesis	0	0	0	0	0	0	0	1.87166	0	0	0	1.31033	1.88428	3.51701	0	0	0	0	2.42525	0	0	0	0	0	0	6.56245	0	2.9131	2.67641	0	4.22703	0	1.27044	1.58042	5.02747	2.47914	0
PWY-6350: archaetidylinositol biosynthesis|unclassified	0	0	0	0	0	0	0	1.87166	0	0	0	1.31033	1.88428	3.51701	0	0	0	0	2.42525	0	0	0	0	0	0	6.56245	0	2.9131	2.67641	0	4.22703	0	1.27044	1.58042	5.02747	2.47914	0
PWY-6353: purine nucleotides degradation II (aerobic)	87.1338	82.442	78.8354	66.9028	87.7935	90.7513	55.4002	60.2983	62.459	73.3027	87.5092	57.3732	82.9309	94.2129	51.2711	74.4017	60.9372	67.2431	61.2047	76.4484	68.7624	73.2955	70.662	74.8287	62.3858	52.1277	57.0609	37.5998	73.1966	67.4318	63.3849	71.0828	70.2836	63.9075	71.9257	75.222	63.1361
PWY-6353: purine nucleotides degradation II (aerobic)|unclassified	87.1338	82.442	78.8354	66.9028	87.7935	90.7513	55.4002	60.2983	62.459	73.3027	87.5092	57.3732	82.9309	94.2129	51.2711	74.4017	60.9372	67.2431	61.2047	76.4484	68.7624	73.2955	70.662	74.8287	62.3858	52.1277	57.0609	37.5998	73.1966	67.4318	63.3849	71.0828	70.2836	63.9075	71.9257	75.222	63.1361
PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis	3.66391	3.98406	2.41976	1.92692	8.40971	3.55458	4.87519	4.3423	2.63275	10.2229	5.11985	4.63335	8.48772	7.20875	11.1851	4.9444	1.26184	1.42542	2.21148	1.27905	0.769205	2.62122	2.56868	5.05347	9.40623	3.20284	1.26651	3.32546	9.95359	5.20937	7.44189	2.94915	26.4688	25.6969	28.3795	40.1859	44.2244
PWY-6383: mono-trans, poly-cis decaprenyl phosphate biosynthesis|unclassified	3.66391	3.98406	2.41976	1.92692	8.40971	3.55458	4.87519	4.3423	2.63275	10.2229	5.11985	4.63335	8.48772	7.20875	11.1851	4.9444	1.26184	1.42542	2.21148	1.27905	0.769205	2.62122	2.56868	5.05347	9.40623	3.20284	1.26651	3.32546	9.95359	5.20937	7.44189	2.94915	26.4688	25.6969	28.3795	40.1859	44.2244
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	139.995	131.546	134.038	105.391	120.627	146.445	79.4656	81.8352	95.1331	110.951	155.022	160.069	123.128	130.73	76.4239	103.941	120.318	120.497	107.64	114.855	102.368	109.308	103.602	111.415	116.602	80.337	88.8366	64.4967	100.789	86.2912	83.7508	111.202	125.323	127.948	132.523	145.69	144.206
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|unclassified	139.995	131.546	134.038	105.391	120.627	146.445	79.4656	81.8352	95.1331	110.951	155.022	160.069	123.128	130.73	76.4239	103.941	120.318	120.497	107.64	114.855	102.368	109.308	103.602	111.415	116.602	80.337	88.8366	64.4967	100.789	86.2912	83.7508	111.202	125.323	127.948	132.523	145.69	144.206
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	139.369	130.485	134.139	104.01	120.98	141.186	86.3882	91.6787	103.806	120.965	151.775	162.623	133.492	137.036	85.4367	112.702	120.48	119.856	111.584	116.527	103.566	112.51	107.647	119.086	130.982	91.3242	94.4352	73.1744	111.311	97.3148	98.2972	115.008	140.374	143.849	149.181	167.996	170.243
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|unclassified	139.369	130.485	134.139	104.01	120.98	141.186	86.3882	91.6787	103.806	120.965	151.775	162.623	133.492	137.036	85.4367	112.702	120.48	119.856	111.584	116.527	103.566	112.51	107.647	119.086	130.982	91.3242	94.4352	73.1744	111.311	97.3148	98.2972	115.008	140.374	143.849	149.181	167.996	170.243
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	135.884	127.296	130	102.534	118.538	139.716	81.6537	85.8935	98.7587	114.598	146.786	157.951	129.351	132.067	81.0355	107.963	116.928	115.694	105.49	113.477	100.096	108.112	103.125	113.126	126.282	85.7495	89.8487	68.7359	105.33	91.1721	94.3024	110.207	136.412	140.185	144.933	163.736	166.195
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|unclassified	135.884	127.296	130	102.534	118.538	139.716	81.6537	85.8935	98.7587	114.598	146.786	157.951	129.351	132.067	81.0355	107.963	116.928	115.694	105.49	113.477	100.096	108.112	103.125	113.126	126.282	85.7495	89.8487	68.7359	105.33	91.1721	94.3024	110.207	136.412	140.185	144.933	163.736	166.195
PWY-6396: superpathway of 2,3-butanediol biosynthesis	1.67531	1.08724	0	0	1.50314	2.39859	0	0	0	1.59502	3.11148	0	1.83657	2.12472	1.2563	0	0.80323	1.03143	1.37706	0	0	0	0	0	0	0.971059	1.29503	0.695956	2.38046	0	0	1.62287	5.20477	4.54427	6.27171	6.8522	7.25269
PWY-6396: superpathway of 2,3-butanediol biosynthesis|unclassified	1.67531	1.08724	0	0	1.50314	2.39859	0	0	0	1.59502	3.11148	0	1.83657	2.12472	1.2563	0	0.80323	1.03143	1.37706	0	0	0	0	0	0	0.971059	1.29503	0.695956	2.38046	0	0	1.62287	5.20477	4.54427	6.27171	6.8522	7.25269
PWY-6397: mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	1.15407	0	0.306577	0	2.69919	0.970327	1.29812	0.840596	1.68184	4.6207	1.54553	0.815463	3.89667	3.44504	4.30282	1.0312	0	0	0	0	0	0.618507	0.542945	1.18447	6.37433	1.36192	0	0	2.95828	2.56357	1.24721	0.561259	6.7029	6.9734	5.08366	6.40395	3.57854
PWY-6397: mycolyl-arabinogalactan-peptidoglycan complex biosynthesis|unclassified	1.15407	0	0.306577	0	2.69919	0.970327	1.29812	0.840596	1.68184	4.6207	1.54553	0.815463	3.89667	3.44504	4.30282	1.0312	0	0	0	0	0	0.618507	0.542945	1.18447	6.37433	1.36192	0	0	2.95828	2.56357	1.24721	0.561259	6.7029	6.9734	5.08366	6.40395	3.57854
PWY-6404: superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	4.20871	0	0	0	9.50727	3.51607	4.66698	3.1651	4.93839	15.3656	5.64403	3.04955	13.0616	11.8716	14.4321	3.82506	0	0	0	0	0	2.30618	2.04406	4.25309	20.2715	4.84966	0	0	10.437	8.80447	4.63248	2.12443	22.9421	23.8328	18.1519	22.6503	13.3395
PWY-6404: superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis|unclassified	4.20871	0	0	0	9.50727	3.51607	4.66698	3.1651	4.93839	15.3656	5.64403	3.04955	13.0616	11.8716	14.4321	3.82506	0	0	0	0	0	2.30618	2.04406	4.25309	20.2715	4.84966	0	0	10.437	8.80447	4.63248	2.12443	22.9421	23.8328	18.1519	22.6503	13.3395
PWY-6435: 4-hydroxybenzoate biosynthesis V	2.76453	1.77065	3.86178	6.97776	5.71362	5.84314	0	2.61574	0.49236	3.56924	2.15206	4.01443	3.2146	2.54106	0.881316	1.98504	4.32056	5.37015	3.05369	2.37861	0	3.27481	1.94069	3.84867	3.15999	2.53376	4.95229	2.87821	3.57665	1.57267	3.38613	4.57115	6.24681	8.05636	3.18591	4.59674	4.94504
PWY-6435: 4-hydroxybenzoate biosynthesis V|unclassified	2.76453	1.77065	3.86178	6.97776	5.71362	5.84314	0	2.61574	0.49236	3.56924	2.15206	4.01443	3.2146	2.54106	0.881316	1.98504	4.32056	5.37015	3.05369	2.37861	0	3.27481	1.94069	3.84867	3.15999	2.53376	4.95229	2.87821	3.57665	1.57267	3.38613	4.57115	6.24681	8.05636	3.18591	4.59674	4.94504
